carat,x,y,z,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.3,4.32,4.29,2.68,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3,4.31,4.34,2.64,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.01,8.15,8.1,4.93,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.92,6.24,6.27,3.86,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.16,6.73,6.67,4.19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.5,5.13,5.15,3.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,4.82,4.86,2.83,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.78,5.84,5.9,3.72,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.53,5.25,5.31,3.17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.27,6.99,6.93,4.35,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.92,6.23,6.19,3.89,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.44,4.82,4.86,3.04,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.33,7.02,7.05,4.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.31,4.33,4.35,2.67,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.6,5.43,5.46,3.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.43,4.8,4.86,2.97,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.21,6.87,6.92,4.21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.0,8.01,8.08,5.02,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3,4.32,4.34,2.66,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.52,5.15,5.11,3.21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.31,4.38,4.34,2.68,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.31,7.09,7.17,4.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.01,6.3,6.35,3.97,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.9,6.21,6.24,3.82,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,5.1,5.07,3.18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.05,6.65,6.62,3.97,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,6.34,6.41,3.97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.91,6.26,6.21,3.87,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,5.04,5.09,3.16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.5,7.33,7.36,4.46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.16,6.76,6.81,4.15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.43,4.84,4.88,2.99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.01,8.19,7.96,4.96,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.41,4.77,4.76,2.97,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.32,4.4,4.43,2.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.02,6.46,6.5,3.94,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.93,6.2,6.23,3.91,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.26,4.11,4.13,2.56,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.33,4.5,4.46,2.72,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.57,5.31,5.34,3.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.4,4.77,4.74,2.96,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.51,7.31,7.26,4.57,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.23,6.9,6.94,4.24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3,4.32,4.34,2.67,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.92,6.21,6.27,3.88,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.42,4.82,4.85,2.94,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.28,6.95,6.99,4.3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.7,5.71,5.74,3.46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.01,6.55,6.49,3.89,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.75,5.88,5.85,3.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.03,6.43,6.51,4.01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.47,4.86,4.89,3.18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.89,5.82,5.74,3.94,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.58,7.5,7.4,4.65,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,5.02,5.06,3.12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.25,6.94,6.97,4.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,5.08,5.12,3.19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.9,6.16,6.2,3.87,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.12,6.65,6.67,4.14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.16,6.68,6.73,4.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.33,4.47,4.52,2.78,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.15,6.75,6.69,4.21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.4,4.71,4.74,2.88,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.9,6.06,6.15,3.86,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,6.06,6.1,4.08,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.77,5.91,5.96,3.66,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9,6.23,6.2,3.76,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.01,6.54,6.6,3.91,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.02,6.54,6.49,3.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.4,4.73,4.71,2.96,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.43,4.87,4.9,3.01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.36,4.63,4.57,2.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.7,5.74,5.8,3.42,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.71,5.73,5.75,3.55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.52,7.49,7.46,4.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.66,5.63,5.7,3.45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,4.3,4.33,2.64,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.01,6.16,6.23,3.97,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,6.17,6.1,4.26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.51,7.41,7.45,4.42,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.24,4.02,4.05,2.48,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,4.3,4.34,2.66,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.7,7.87,7.8,4.58,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,5.04,5.08,3.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,4.21,4.22,2.69,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,4.68,4.73,2.96,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.77,5.9,5.93,3.64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,6.34,6.37,3.99,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.81,6.01,5.99,3.66,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.54,5.26,5.3,3.17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.7,7.61,7.57,4.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.36,4.58,4.64,2.78,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.08,6.61,6.63,4.05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1,6.62,6.6,4.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.81,5.89,5.96,3.73,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,4.27,4.2,2.69,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.57,5.37,5.32,3.28,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.51,7.4,7.37,4.51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,6.39,6.33,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.39,7.1,7.16,4.43,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.44,4.82,4.85,3.04,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.71,5.78,5.81,3.52,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,6.38,6.42,3.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.19,6.98,6.92,4.06,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.73,5.86,5.69,3.51,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.01,6.25,6.31,4.01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.23,3.91,3.95,2.43,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.43,4.88,4.91,2.95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.26,4.1,4.08,2.52,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.51,7.25,7.3,4.58,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.5,7.3,7.35,4.53,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.71,5.58,5.67,3.58,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.33,4.48,4.49,2.75,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.53,5.17,5.21,3.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.27,4.06,4.1,2.57,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.2,6.79,6.84,4.19,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.3,4.3,4.34,2.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3,4.28,4.24,2.69,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.46,4.92,4.97,3.05,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5,5.12,5.16,3.12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,6.37,6.43,3.91,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.6,7.55,7.59,4.62,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,6.35,6.41,3.92,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.71,5.71,5.76,3.56,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.59,7.54,7.48,4.59,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.76,5.85,5.9,3.59,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.24,6.7,6.63,4.32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.58,5.41,5.42,3.29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.02,6.48,6.45,3.93,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.02,6.37,6.43,4.06,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.39,4.67,4.7,2.92,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.01,6.44,6.37,3.97,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,6.17,6.21,3.87,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,5.73,5.66,3.47,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.5,5.09,5.13,3.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,4.35,4.32,2.72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.5,7.39,7.35,4.46,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.36,4.63,4.57,2.84,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.6,5.44,5.4,3.37,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.52,7.44,7.38,4.49,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1,6.57,6.6,4.11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.62,5.56,5.51,3.31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,6.37,6.34,3.99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.89,6.22,6.25,3.79,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.38,4.71,4.66,2.85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.4,4.81,4.77,2.94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.36,7.16,7.13,4.42,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.33,4.45,4.47,2.77,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.58,5.32,5.4,3.31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.3,6.95,7.0,4.31,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.32,4.41,4.39,2.69,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.23,3.9,3.92,2.43,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.02,6.44,6.48,4.02,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.76,5.79,5.83,3.68,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.13,6.69,6.67,4.15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.51,5.11,5.17,3.17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.52,7.45,7.39,4.46,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.91,6.18,6.13,3.85,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.12,6.87,6.84,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.96,6.24,6.29,3.86,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5,5.09,5.12,3.14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,4.31,4.33,2.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.11,6.75,6.66,4.01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.41,4.66,4.63,2.93,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.33,4.54,4.49,2.69,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.19,6.77,6.82,4.21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.91,6.06,6.13,3.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.38,4.68,4.7,2.86,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.32,4.4,4.46,2.73,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.87,6.15,6.19,3.77,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.33,4.44,4.47,2.74,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.4,4.65,4.69,2.95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.51,5.11,5.05,3.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,4.79,4.82,2.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.07,6.7,6.59,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.25,4.04,4.08,2.48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.72,5.67,5.77,3.53,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.01,6.39,6.43,3.93,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.35,4.51,4.53,2.81,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.55,5.3,5.28,3.23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.04,6.49,6.54,4.01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.72,5.79,5.77,3.52,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.34,4.59,4.54,2.71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,5.84,5.78,3.38,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.45,4.82,4.7,3.13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.5,7.34,7.41,4.52,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.5,5.05,5.08,3.18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.03,6.5,6.46,4.03,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.92,6.08,6.04,3.96,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.23,6.93,6.88,4.32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.5,7.24,7.2,4.59,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.31,4.37,4.41,2.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,5.15,5.17,3.18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.33,4.41,4.44,2.68,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,6.43,6.5,4.01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.01,6.38,6.41,4.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.33,4.45,4.41,2.76,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.71,5.69,5.75,3.55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.01,6.49,6.46,3.94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.61,5.43,5.45,3.37,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.41,4.75,4.8,2.93,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.31,7.01,6.96,4.29,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.12,6.63,6.67,4.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.15,8.23,8.08,5.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.37,4.6,4.63,2.86,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,6.51,6.57,3.88,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.21,6.78,6.74,4.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.77,5.9,5.93,3.62,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,6.34,6.42,3.93,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.51,5.13,5.08,3.18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.28,4.19,4.23,2.61,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.09,6.49,6.54,4.07,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.7,5.81,5.79,3.45,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.37,4.64,4.61,2.82,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.34,4.52,4.49,2.77,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,5.73,5.68,3.49,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.02,6.4,6.59,4.04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.32,4.44,4.39,2.75,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.04,8.09,8.22,5.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.03,6.52,6.46,4.01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.58,5.34,5.37,3.31,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,4.7,4.75,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.34,4.51,4.49,2.74,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,6.44,6.37,3.96,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5,5.12,5.15,3.07,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.39,4.66,4.71,2.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.32,4.42,4.43,2.74,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.55,5.29,5.27,3.26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.19,6.94,6.9,4.14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.01,6.49,6.45,3.93,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.26,4.08,4.11,2.56,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.41,4.8,4.83,2.96,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,6.35,6.3,3.97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,6.38,6.45,4.01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.55,5.24,5.28,3.23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.33,4.46,4.43,2.76,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,4.21,4.25,2.65,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,4.41,4.44,2.73,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.5,5.02,5.06,3.19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.62,5.42,5.38,3.38,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.9,6.14,6.09,3.85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.13,6.67,6.71,4.15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.52,5.17,5.22,3.18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.39,4.65,4.63,2.88,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.18,6.68,6.74,4.26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.0,6.36,6.41,3.92,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.53,5.21,5.27,3.23,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
